Tweet ID,Content,Date,clean_tweet,language,tokens
1910733556814414186,"Um homem teve o Covid despertado pela vacina de reforço

""Os médicos descobriram que seu sistema imunológico, agora mais forte com a vacina, começou a atacar a infecção por tuberculose de forma muito agressiva, causando inflamação e surto de sintomas""

https://t.co/1t25ejv2Gg","April 11, 2025 at 04:35 PM","um homem teve o covid despertado pela vacina de reforço ""os médicos descobriram que seu sistema imunológico agora mais forte com a vacina começou a atacar a infecção por tuberculose de forma muito agressiva causando inflamação e surto de sintomas"" ",pt,homem covid despertar vacina reforço médico descobrir imunológico forte vacina começar atacar infecção tuberculose agressivo causar inflamação surto sintoma
1910730284804309496,"No mundo de IA escrevendo livros, meu sonho é escrever um à mão apenas com tinta, pena e papel velho, então pegar tuberculose, morrer com o livro inacabado e ganhar fama póstuma","April 11, 2025 at 04:22 PM",no mundo de ia escrevendo livros meu sonho é escrever um à mão apenas com tinta pena e papel velho então pegar tuberculose morrer com o livro inacabado e ganhar fama póstuma,pt,mundo escrever livro sonho escrever mão tinta pena papel velho tuberculose morrer livro inacabar ganhar fama póstum
1910729680530931768,"Mulher com a pior dor do mundo é diagnosticada com tuberculose e precisa interromper tratamento
https://t.co/XGxFk67Aa6","April 11, 2025 at 04:20 PM",mulher com a pior dor do mundo é diagnosticada com tuberculose e precisa interromper tratamento ,pt,mulher mau dor mundo diagnosticar tuberculose precisar interromper tratamento
1910725213664248144,"Eu e meu pai fomos tratados da tuberculose (onde são 6 meses dia antibiótico) de forma gratuita, com acompanhamento semanal com as enfermeiras e mensal com os médicos.","April 11, 2025 at 04:02 PM",eu e meu pai fomos tratados da tuberculose onde são  meses dia antibiótico de forma gratuita com acompanhamento semanal com as enfermeiras e mensal com os médicos ,pt,pai tratar tuberculose antibiótico gratuito acompanhamento semanal enfermeira mensal médico
1910722524712751296,@_caiomars Cade a tradução em português para seus fãs do Brasil?;-;,"April 11, 2025 at 03:52 PM", caiomars cade a tradução em português para seus fãs do brasil ,pt,caiomars cade tradução português fã brasil
1910714665950208451,"TD bem q eu tava cansado do trabalho e querendo férias, mas ficar fora 6 meses por tuberculose já acho exagero, q isso mané kkkkkkk eu tô fodido","April 11, 2025 at 03:20 PM",td bem q eu tava cansado do trabalho e querendo férias mas ficar fora  meses por tuberculose já acho exagero q isso mané eu tô fodido,pt,tar cansado trabalho querer férias ficar tuberculose achar exagero mané foder
1910708792901115918,Acho que só ipocondriaca já pesquisei umas 100 doenças diferente kkk tô achando que tô com tuberculose 🤒 será possível?,"April 11, 2025 at 02:57 PM",acho que só ipocondriaca já pesquisei umas  doenças diferente tô achando que tô com tuberculose será possível ,pt,achar ipocondriacar pesquisar doença diferente achar tuberculose ser
1910707387842908201,"@RBu3no_ @Itspedrito Meu pai fez tratamento de tuberculose todo pelo SUS! E conseguiu concluir com êxito, aum exame ou outro adiantamos por fora p ser mais rápido, porém a medicação toda foi pêga no posto. Viva o SUS!","April 11, 2025 at 02:51 PM", meu pai fez tratamento de tuberculose todo pelo sus e conseguiu concluir com êxito aum exame ou outro adiantamos por fora p ser mais rápido porém a medicação toda foi pêga no posto viva o sus ,pt,pai tratamento tuberculose sus conseguir concluir êxito aum exame outro adiantamos rápido medicação pêga posto viver sus
1910703815126360142,"🦠 No Dia do Infectologista, nossa gratidão a esses profissionais que foram essenciais na pandemia e seguem combatendo doenças como dengue, tuberculose e HIV. Saúde pública depende do trabalho e da dedicação de vocês!","April 11, 2025 at 02:37 PM", no dia do infectologista nossa gratidão a esses profissionais que foram essenciais na pandemia e seguem combatendo doenças como dengue tuberculose e hiv saúde pública depende do trabalho e da dedicação de vocês ,pt,infectologista gratidão profissional essencial pandemia seguir combater doença dengue tuberculose hiv saúde público depender trabalho dedicação
1910701960480641220,"@RBu3no_ @Itspedrito Minha mãe morreu no SUS em dezembro,por negligência médica,falaram que ela tinha tuberculose fez o tratamento de um mês e meio foi internada por piora do quadro,e depois de um mês no hospital falaram que era câncer ,quando descobriu demorou mais de dois meses pro tratamento","April 11, 2025 at 02:30 PM", minha mãe morreu no sus em dezembro por negligência médica falaram que ela tinha tuberculose fez o tratamento de um mês e meio foi internada por piora do quadro e depois de um mês no hospital falaram que era câncer quando descobriu demorou mais de dois meses pro tratamento,pt,mãe morrer sus dezembro negligência médico falar ter tuberculose tratamento internar piora quadro hospital falar câncer descobrir demorar pro tratamento
1910691912626889081,"@claranunesf Se Deus quiser vai tá com:

Peste bubônica, câncer, pneumonia
Raiva, rubéola, tuberculose, anemia
Rancor, cisticercose, caxumba, difteria
Encefalite, faringite, gripe, leucemia

Hepatite, escarlatina, estupidez, paralisia
Toxoplasmose, sarampo, esquizofrenia.","April 11, 2025 at 01:50 PM", se deus quiser vai tá com peste bubônica câncer pneumonia raiva rubéola tuberculose anemia rancor cisticercose caxumba difteria encefalite faringite gripe leucemia hepatite escarlatina estupidez paralisia toxoplasmose sarampo esquizofrenia ,ro,deus querer peste bubônica câncer pneumonia raivo rubéola tuberculose anemio rancor cisticercose caxumba difterio encefalitir faringite gripe leucemia hepatite escarlatina estupidez paralisio toxoplasmose sarampo esquizofrenia
1910679361348305115,@Arditi_Studios isso quando não perdeu um dedo ou se queimou com maquinário superaquecido e ficou com uma queimadura ou isso tudo junto e ainda completou com sequelas de tuberculose. genuinamente não faz semtido inventer espantalho dessa forma pra odiar mulher do século passado,"April 11, 2025 at 01:00 PM", isso quando não perdeu um dedo ou se queimou com maquinário superaquecido e ficou com uma queimadura ou isso tudo junto e ainda completou com sequelas de tuberculose genuinamente não faz semtido inventer espantalho dessa forma pra odiar mulher do século passado,pt,perder dedo queimar maquinário superaquecer ficar queimadura junto completar sequela tuberculose genuinamente semtido inventer espantalho odiar mulher século passado
1910677968797786575,"Hoje, 11 de abril, celebramos o Dia do Infectologista em homenagem a este médico sanitarista extraordinário!

Emílio Ribas (1862-1925) dedicou sua vida ao combate de doenças infecciosas como febre amarela, varíola e tuberculose. Leia sobre ele: https://t.co/PbhZYBp1C8 https://t.co/gzlCKwbSzf","April 11, 2025 at 12:55 PM",hoje  de abril celebramos o dia do infectologista em homenagem a este médico sanitarista extraordinário emílio ribas   dedicou sua vida ao combate de doenças infecciosas como febre amarela varíola e tuberculose leia sobre ele ,pt,hoje abril celebramos infectologista homenagem médico sanitarista extraordinário emílio riba dedicar vida combate doença infeccioso febre amarela varíola tuberculose lear
1910663243963527283,ik krijg nog liever tuberculose dan een verstopte neus,"April 11, 2025 at 11:56 AM", krijg nog liever tuberculose dan een verstopte neus,af,krijg nog liever tuberculose dan een verstopte em eus
1910638342749778162,"Sobreviventes do Titanic, Charlotte Collyer e sua filha de 8 anos, Marjorie, depois que elas finalmente retornaram aos Estados Unidos. A família estava viajando para Idaho em busca de melhor saúde para Charlotte, que tinha tuberculose, mas seu marido, Harvey, morreu no naufrágio. - Esta foto colorida captura o retorno deles aos EUA, refletindo o impacto emocional da tragédia sobre os sobreviventes","April 11, 2025 at 10:17 AM",sobreviventes do titanic charlotte collyer e sua filha de  anos marjorie depois que elas finalmente retornaram aos estados unidos a família estava viajando para idaho em busca de melhor saúde para charlotte que tinha tuberculose mas seu marido harvey morreu no naufrágio esta foto colorida captura o retorno deles aos eua refletindo o impacto emocional da tragédia sobre os sobreviventes,pt,sobrevivente titanic charlotte collyer filha ano marjorie finalmente retornar estados unidos família viajar idaho busca bom saúde charlotte ter tuberculose marido harvey morrer naufrágio foto colorido captura retorno de eles eua refletir impacto emocional tragédia sobrevivente
1910632957909356985,"@InesKostic @PartijvdDieren Dus je bent voorstander om hiv, tuberculose en malaria onderzoek te stoppen?","April 11, 2025 at 09:56 AM", dus je bent voorstander om hiv tuberculose en malaria onderzoek te stoppen ,nl,dus bent voorstander hiv tuberculose malaria onderzoek stoppen
1910625954973561112,"10. Controle de doenças endêmicas, como malária, dengue, tuberculose, entre outras.

11. Prevenção e educação em saúde, com campanhas sobre hábitos saudáveis.

12. Atendimento odontológico, como tratamentos de cáries, extrações e cuidados.

(Siga o fio) 🧵👇","April 11, 2025 at 09:28 AM", controle de doenças endêmicas como malária dengue tuberculose entre outras  prevenção e educação em saúde com campanhas sobre hábitos saudáveis  atendimento odontológico como tratamentos de cáries extrações e cuidados siga o fio ,pt,controle doença endêmico malário dengue tuberculose prevenção educação saúde campanha hábito saudável atendimento odontológico tratamento cárie extração cuidado sigar fio
1910620644166844480,"7/ Gema faleceu em 11 de abril de 1903, aos 25 anos, vítima de tuberculose. Morreu com serenidade, unida à Cruz que tanto amava.  
Foi canonizada por Pio XII em 1940, e é conhecida como ""a flor de Lucca"".

🧶","April 11, 2025 at 09:07 AM"," gema faleceu em  de abril de  aos  anos vítima de tuberculose morreu com serenidade unida à cruz que tanto amava foi canonizada por pio xii em  e é conhecida como ""a flor de lucca"" ",pt,gema falecer abril ano vítima tuberculose morrer serenidade uner cruz amar canonizar pio xii flor lucca
1910572775900582365,"@iAnnetnl GGGGristelijk Nederland's manier van omgaan met vluchtelingen is gewoon dieptriest en beschamend. ""Walk a mile in their shoes"" of ""woon 1 week in hun cruiseship-hut"" is er niet bij. TUBERCULOSE?!   FFS!
https://t.co/DMqwHOWFb2","April 11, 2025 at 05:57 AM"," ggggristelijk nederland's manier van omgaan met vluchtelingen is gewoon dieptriest en beschamend ""walk a mile in their shoes"" of ""woon  week in hun cruiseship hut"" is er niet bij tuberculose ffs ",nl,ggggristelijk nederland manier van omgaan met vluchtelingen gewoon dieptriest beschamend walk mile their shoes woon week hun cruiseship hut niet bij tuberculose ffs
1910529929562694027,"oi sabiam q umas décadas atrás vendiam óleo de capivara (capivarol) e falavam q curava ou ajudava no tratamento de um monte de coisa, tipo calvície, tuberculose, insônia anemia e outros problemas","April 11, 2025 at 03:06 AM",oi sabiam q umas décadas atrás vendiam óleo de capivara capivarol e falavam q curava ou ajudava no tratamento de um monte de coisa tipo calvície tuberculose insônia anemia e outros problemas,pt,sabiam década vender óleo capivara capivarol falar curar ajudar tratamento monte calvície tuberculose insônio anemia problema
1910529445519142946,"queria pegar tuberculose e morrer afogada na minha cama pelo uso excessivo de travesseiro, mas o meu cabelo ainda n tá grande o suficiente p isso","April 11, 2025 at 03:04 AM",queria pegar tuberculose e morrer afogada na minha cama pelo uso excessivo de travesseiro mas o meu cabelo ainda n tá grande o suficiente p isso,pt,querer tuberculose morrer afogar cama uso excessivo travesseiro cabelo suficiente
1910527606509682922,"Se eu vejo ela uma vez na semana é mt, vai pro internato de domingo a domingo, as vzs ate dorme no hospital e ai qnd ela foi infectada por um paciente cm hiv e tuberculose os preceptores ainda dizem “é normal”, quem estando sóbrio escolhe esse curso plmdds??????","April 11, 2025 at 02:57 AM",se eu vejo ela uma vez na semana é mt vai pro internato de domingo a domingo as vzs ate dorme no hospital e ai qnd ela foi infectada por um paciente cm hiv e tuberculose os preceptores ainda dizem “é normal quem estando sóbrio escolhe esse curso plmdds ,pt,vejo semana pro internato domingo domingo vzs ate dorme hospital qnd infectar paciente hiv tuberculose preceptor normal estar sóbrio escolhe curso plmdds
1910525893451071807,"@siteptbr Tenho plano particular porque posso pagar. Mas já tratei tuberculose no SUS, porque tem que ser tratada lá, durante seis meses e tendo que comparecer toda semana para pegar remédios e médico do SUS uma vez por mês até ser liberada e eles foram excelentes todas as vezes.","April 11, 2025 at 02:50 AM", tenho plano particular porque posso pagar mas já tratei tuberculose no sus porque tem que ser tratada lá durante seis meses e tendo que comparecer toda semana para pegar remédios e médico do sus uma vez por mês até ser liberada e eles foram excelentes todas as vezes ,pt,plano particular pagar tratar tuberculose sus tratar durante ter comparecer semana remédio médico sus liberar excelente
1910521026657591716,"@enseja ""Será que mulher iria trabalhar nas situações mais insalubres conhecidas e ficar calada que nem uma putinha pq é a vida morrer aos 41 com tuberculose e impotencia""","April 11, 2025 at 02:31 AM"," ""será que mulher iria trabalhar nas situações mais insalubres conhecidas e ficar calada que nem uma putinha pq é a vida morrer aos  com tuberculose e impotencia""",pt,ser mulher ir trabalhar situação insalubr conhecer ficar calar putinha vida morrer tuberculose impotencia
1910519836549038399,"O vento q passa na cabeça dela
Pra coitada que acha q sus é so hospital e tal, vamos ver oq o sus faz?
Saneamento básico
Vacinação gratuita 
Os Caps
Tratamento pra doenças crônicas 
O programa da farmácia popular
Ações de prevenção ao Hiv, hepatite, tuberculose, etc

VSF CRL","April 11, 2025 at 02:26 AM",o vento q passa na cabeça dela pra coitada que acha q sus é so hospital e tal vamos ver oq o sus faz saneamento básico vacinação gratuita os caps tratamento pra doenças crônicas o programa da farmácia popular ações de prevenção ao hiv hepatite tuberculose etc vsf crl,pt,vento passar cabeça de ela coitada achar sus hospital ir sus saneamento básico vacinação gratuito cap tratamento doença crônico programa farmácia popular ação prevenção hiv hepatite tuberculose etc vsf crl
1910514803929493764,Reclamam do SUS mas quando vcs tiverem com HIV ou Tuberculose não adianta ir pra farmácia atrás dos remédios não ein,"April 11, 2025 at 02:06 AM",reclamam do sus mas quando vcs tiverem com hiv ou tuberculose não adianta ir pra farmácia atrás dos remédios não e,pt,reclamar sus vcs tiver hiv tuberculose adiantar farmácia remédio
1910514609242468518,"faço exames de rotina pelo SUS (e tudo bem graças ao SUS)! 
o SUS oferece tratamento para: HIV/AIDS, tuberculose, hepatites e hanseníase! 
o SUS oferece hemodiálise! 
o SUS é o maior programa público de transplante de órgãos do planeta! 
o SUS oferece testagem rápida para Ist's +","April 11, 2025 at 02:05 AM",faço exames de rotina pelo sus e tudo bem graças ao sus o sus oferece tratamento para hiv aids tuberculose hepatites e hanseníase o sus oferece hemodiálise o sus é o maior programa público de transplante de órgãos do planeta o sus oferece testagem rápida para ist's ,pt,exame rotina sus graças sus sus oferecer tratamento hiv aids tuberculose hepatite hanseníase sus oferecer hemodiálise sus programa público transplante órgão planeta sus oferecer testagem rápido ist
1910511448666833139,"É provável que a letalidade por infecções bacterianas hoje seja menor do que antes de 1928. A descoberta da penicilina em 1928 e o desenvolvimento de antibióticos reduziram drasticamente as taxas de mortalidade por infecções como pneumonia e tuberculose. Por exemplo, a pneumonia bacteriana tinha uma taxa de mortalidade de 30-40% antes dos antibióticos, que caiu significativamente após os anos 1940. Apesar da resistência aos antibióticos ser uma preocupação atual, avanços médicos, incluindo novos antibióticos e melhores práticas de higiene, mantêm as infecções bacterianas muito menos letais do que na era pré-1928.","April 11, 2025 at 01:53 AM",é provável que a letalidade por infecções bacterianas hoje seja menor do que antes de  a descoberta da penicilina em  e o desenvolvimento de antibióticos reduziram drasticamente as taxas de mortalidade por infecções como pneumonia e tuberculose por exemplo a pneumonia bacteriana tinha uma taxa de mortalidade de   antes dos antibióticos que caiu significativamente após os anos  apesar da resistência aos antibióticos ser uma preocupação atual avanços médicos incluindo novos antibióticos e melhores práticas de higiene mantêm as infecções bacterianas muito menos letais do que na era pré  ,pt,provável letalidade infecção bacteriana hoje ser descoberta penicilina desenvolvimento antibiótico reduzir drasticamente taxa mortalidade infecção pneumonia tuberculose pneumonia bacteriano ter taxa mortalidade antibiótico cair significativamente ano apesar resistência antibiótico preocupação atual avanço médico incluir antibiótico bom prática higiene manter infecção bacteriano letal pré
1910505404938715375,"@HistoriaNoPaint fala oque quiser não fosse o SUS eu nem estaria digitando aqui hoje, fui tratado de uma tuberculose totalmente de graça","April 11, 2025 at 01:29 AM", fala oque quiser não fosse o sus eu nem estaria digitando aqui hoje fui tratado de uma tuberculose totalmente de graça,pt,falar oque querer ser sus estar digitar hoje tratar tuberculose totalmente graça
1910497311521652883,odeio qnd eu quero digitar “tnccc” e sem querer digito errado e sai “tbc” e eu saio de mandar alguem tomar no cu p falar q tem tuberculose,"April 11, 2025 at 12:57 AM",odeio qnd eu quero digitar “tnccc e sem querer digito errado e sai “tbc e eu saio de mandar alguem tomar no cu p falar q tem tuberculose,pt,odeio qnd digitar tnccc querer digito errar sair tbc saiar mandar alguir tomar falar tuberculose
1910492124794986624,"Vacinação ? SUS
PREP? SUS
PEP? SUS
Tratamento para HIV? SUS
Tratamento e exames de tuberculose? EXCLUSIVAMENTE SUS
métodos contraceptivos para pessoas de baixa renda? SUS

Poderia passar horas aqui…","April 11, 2025 at 12:36 AM",vacinação sus prep sus pep sus tratamento para hiv sus tratamento e exames de tuberculose exclusivamente sus métodos contraceptivos para pessoas de baixa renda sus poderia passar horas aqui…,pt,vacinação sus prep sus pep sus tratamento hiv sus tratamento exame tuberculose exclusivamente sus método contraceptivo pessoa baixo renda sus poder passar hora
1910489290783551885,"@gutoeusou @siteptbr O SUS tem inumeras falhas devido a corrupção e mesmo assim salva muitas vidas. Inclusive, as vacinas que você toma, o tratamento de tuberculose, HIV, medicação de graça.. recomendo inclusive vc ler todas as funções do SUS. Se surepreenderá","April 11, 2025 at 12:25 AM", o sus tem inumeras falhas devido a corrupção e mesmo assim salva muitas vidas inclusive as vacinas que você toma o tratamento de tuberculose hiv medicação de graça recomendo inclusive vc ler todas as funções do sus se surepreenderá,pt,sus inumera falho devido corrupção salvar muito vida vacina tomar tratamento tuberculose hiver medicação graça recomendo ler função sus surepreender
1910479015720157213,"@elyelgow Isso só pras pessoas que se sentem na obrigação de platinar todo jogo po, pq os q eu decido platinar é só pq eu gosto pra krlh mesmo do jogo, de resto é loucura mesmo pqp","April 10, 2025 at 11:44 PM", isso só pras pessoas que se sentem na obrigação de platinar todo jogo po pq os q eu decido platinar é só pq eu gosto pra krlh mesmo do jogo de resto é loucura mesmo pqp,pt,pro pessoa sentar obrigação platinar jogo decer platinar gostar krlh jogo resto loucurar pqp
1910475632770678972,"Começando a semana com tuberculose e terminando com escabiose e uma certeza, NUNCA serei infecto","April 10, 2025 at 11:31 PM",começando a semana com tuberculose e terminando com escabiose e uma certeza nunca serei infecto,pt,começar semana tuberculose terminar escabiose ser infecto
1910449163516731443,Ainda bem q vim trab de calça tenis e casaco pq ta um vento geladissimo e eu morro de medo de pegar tuberculose dnv,"April 10, 2025 at 09:45 PM",ainda bem q vim trab de calça tenis e casaco pq ta um vento geladissimo e eu morro de medo de pegar tuberculose dnv,pt,vir trab calça tenis casaco vento geladissimo morro medo tuberculose dnv
1910437865315541140,"meu pai teve câncer 2 vezes e nas duas ele fez o tratamento pelo sus, também teve tuberculose chegou até a fazer uma cirurgia também pelo sus, espero que a cabeça da jojo toddynho fique tão pesada que ela caia com peso bata a cabeça e morra","April 10, 2025 at 09:00 PM",meu pai teve câncer  vezes e nas duas ele fez o tratamento pelo sus também teve tuberculose chegou até a fazer uma cirurgia também pelo sus espero que a cabeça da jojo toddynho fique tão pesada que ela caia com peso bata a cabeça e morra,pt,pai câncer tratamento sus tuberculose chegar cirurgia sus esperar cabeça jojo toddynho ficar pesado cair peso bata cabeça morra
1910433321865146383,"Sobre a reumatologia 

Se tiver rigidez e erosão no RX é artrite 
Se tiver rigidez e febre alta é lupus 
Se tiver tudo muito confuso pode ser vasculite, mas tbm pode ser CA, tuberculose e tudo isso pode ser nenhum desses. 

Enfim, a reumato…","April 10, 2025 at 08:42 PM",sobre a reumatologia se tiver rigidez e erosão no rx é artrite se tiver rigidez e febre alta é lupus se tiver tudo muito confuso pode ser vasculite mas tbm pode ser ca tuberculose e tudo isso pode ser nenhum desses enfim a reumato…,pt,reumatologia ter rigidez erosão artritar ter rigidez febre alto lupus ter confuso vasculite tbm tuberculose nenhum de esse enfim reumato
1910423200804253803,@Raquel42118119 @cariuchaoficial @jojotodynhoofc Nossa o sus é uma merda né ? Quando qualquer pessoa com plano de saúde tem um tuberculose sabe para onde eles mandam fazer o tratamento? Qual hosp particular oferece a medicação para HIV ? Ou por qual motivo algumas pessoas que tem plano de saúde se tratam por ex em uma Fiocruz ?,"April 10, 2025 at 08:02 PM", nossa o sus é uma merda né quando qualquer pessoa com plano de saúde tem um tuberculose sabe para onde eles mandam fazer o tratamento qual hosp particular oferece a medicação para hiv ou por qual motivo algumas pessoas que tem plano de saúde se tratam por ex em uma fiocruz ,pt,sus merda pessoa plano saúde tuberculose mandar tratamento hosp particular oferecer medicação hiv motivo pessoa plano saúde tratar fiocruz
1910400090512253075,@Palomatev @Eu_simplesment Sua sogra teve algum problema com remédio da tuberculose? o remédio quase me matou de tanta dor nas juntas,"April 10, 2025 at 06:30 PM", sua sogra teve algum problema com remédio da tuberculose o remédio quase me matou de tanta dor nas juntas,pt,sogra algum problema remédio tuberculose remédio quase matar dor junta
1910399760755814749,"@beloykw @anaffarofa Pode ser pneumonia, tuberculose, COVID vc quer q a pessoa se dê diagnóstico, se automedique prescreva a própria receita médica?","April 10, 2025 at 06:29 PM", pode ser pneumonia tuberculose covid vc quer q a pessoa se dê diagnóstico se automedique prescreva a própria receita médica ,pt,pneumonia tuberculose covid pessoa diagnóstico automedique prescreva próprio receita médico
1910391348735193108,"@filipe_rafaeli @fallthecabal BCG? Uma porcaria!
Indutora de ""BCGites"", podendo evoluir pra verdadeira tuberculose em crianças imunodeficientes (só se saberá tarde demais que são imunodeficientes!).
Se fosse boa, não haveria essa quantidade de tuberculosos no país!...","April 10, 2025 at 05:56 PM"," bcg uma porcaria indutora de ""bcgites"" podendo evoluir pra verdadeira tuberculose em crianças imunodeficientes só se saberá tarde demais que são imunodeficientes se fosse boa não haveria essa quantidade de tuberculosos no país ",pt,bcg porcario indutora bcgite poder evoluir verdadeiro tuberculose criança imunodeficiente saber imunodeficiente ser haver quantidade tuberculoso país
1910348137702547755,@choquei Já pensou o dia que ela precisar de um tratamento para tuberculose ou transplante de órgão?! A cabeça dela vai explodir,"April 10, 2025 at 03:04 PM", já pensou o dia que ela precisar de um tratamento para tuberculose ou transplante de órgão a cabeça dela vai explodir,pt,pensar precisar tratamento tuberculose transplante órgão cabeça de ela explodir
1910347548524785745,"✅ O tratamento para a tuberculose resistente agora é mais curto e totalmente oral.
✅ Juntos, podemos #AcabarComATuberculose!

A informação salva vidas. Vamos fortalecer essa luta! 💙

📌Fonte de conteúdo: @who @opspaho @stoptb","April 10, 2025 at 03:02 PM", o tratamento para a tuberculose resistente agora é mais curto e totalmente oral juntos podemos a informação salva vidas vamos fortalecer essa luta fonte de conteúdo ,pt,tratamento tuberculose resistente curto totalmente oral junto poder informação salvar vida ir fortalecer luta fonte conteúdo
1910347543931691497,"A tuberculose ainda é um desafio global, mas temos as ferramentas para vencê-la! 🫁✨

Aqui estão 4 fatos essenciais sobre a TB:
✅ O tratamento é gratuito e eficaz quando seguido corretamente.
✅ O diagnóstico precoce é fundamental para interromper a transmissão. https://t.co/uegVdRXTWo","April 10, 2025 at 03:02 PM",a tuberculose ainda é um desafio global mas temos as ferramentas para vencê la aqui estão  fatos essenciais sobre a tb o tratamento é gratuito e eficaz quando seguido corretamente o diagnóstico precoce é fundamental para interromper a transmissão ,pt,tuberculose desafio global ferramenta vencê fato essencial tratamento gratuito eficaz seguir corretamente diagnóstico precoce fundamental interromper transmissão
1910345241791533487,"📢 Assista, compartilhe e faça parte desse movimento! A luta contra a TB é de todos nós! ✊

#DiaMundialDaTuberculose #YesWeCanEndTB #AcabarComATuberculose #CiênciaContraaTB #SaúdeParaTodos #REVIGET #StopTB #REVIGET #Pesquisa #IEC #CNPq #TB #tuberculose","April 10, 2025 at 02:52 PM", assista compartilhe e faça parte desse movimento a luta contra a tb é de todos nós ênciacontraatb údeparatodos ,pt,assisto compartilhe fazer movimento luta ênciacontraatb údeparator
1910345223625990503,"🌍🫁 DIA MUNDIAL DA TUBERCULOSE! 

A tuberculose ainda é um grande desafio global, mas juntos podemos acabar com ela! 💪
Neste 24 de março, reforçamos a importância do diagnóstico precoce, do acesso ao tratamento e do investimento necessário em ciência para erradicar essa doença https://t.co/0pBmZ8C2jE","April 10, 2025 at 02:52 PM", dia mundial da tuberculose a tuberculose ainda é um grande desafio global mas juntos podemos acabar com ela neste  de março reforçamos a importância do diagnóstico precoce do acesso ao tratamento e do investimento necessário em ciência para erradicar essa doença ,pt,mundial tuberculose tuberculose desafio global junto poder acabar março reforçamos importância diagnóstico precoce acesso tratamento investimento necessário ciência erradicar doença
1910344333707923701,"O sucesso do tratamento depende da adesão completa às orientações médicas, garantindo assim a eliminação da tuberculose!

“Com o tratamento adequado, a tuberculose pode ser vencida, devolvendo a saúde e a esperança a quem a enfrenta 🫂”","April 10, 2025 at 02:49 PM",o sucesso do tratamento depende da adesão completa às orientações médicas garantindo assim a eliminação da tuberculose “com o tratamento adequado a tuberculose pode ser vencida devolvendo a saúde e a esperança a quem a enfrenta ,pt,sucesso tratamento depender adesão completo orientação médico garantir eliminação tuberculose tratamento adequado tuberculose vencida devolver saúde esperança enfrentar
1910344317182369925,"A TUBERCULOSE TEM TRATAMENTO 💊🫁!

Os medicamentos utilizados no tratamento da tuberculose são essenciais para erradicar a infecção e prevenir a resistência bacteriana, sendo fundamentais no combate à doença e na proteção da saúde pública. https://t.co/sRx07jopjc","April 10, 2025 at 02:49 PM",a tuberculose tem tratamento os medicamentos utilizados no tratamento da tuberculose são essenciais para erradicar a infecção e prevenir a resistência bacteriana sendo fundamentais no combate à doença e na proteção da saúde pública ,pt,tuberculose tratamento medicamento utilizar tratamento tuberculose essencial erradicar infecção prevenir resistência bacteriano ser fundamental combate doença proteção saúde público
1910343698920923240,"Ao financiamento: @cnpq_oficial
E toda a equipe do REVIGET, especialmente ao maravilhoso timedo #Lacen-PA, equipe da Tuberculose e  Biologia Molecular. 🥳","April 10, 2025 at 02:46 PM",ao financiamento e toda a equipe do reviget especialmente ao maravilhoso timedo equipe da tuberculose e biologia molecular ,pt,financiamento equipe reviget especialmente maravilhoso timedo equipe tuberculose biologia molecular
1910342998971326849,"A TUBERCULOSE TEM CURA! 

A tuberculose é uma doença séria, mas tem tratamento e cura! 💊✨ 
Fique atento aos sintomas, proteja-se e procure um profissional de saúde caso tenha contato com um paciente infectado ou pertença a um grupo de risco. Vamos juntos eliminar a TB! 🚀💙 https://t.co/GGxT4JCcO1","April 10, 2025 at 02:43 PM",a tuberculose tem cura a tuberculose é uma doença séria mas tem tratamento e cura fique atento aos sintomas proteja se e procure um profissional de saúde caso tenha contato com um paciente infectado ou pertença a um grupo de risco vamos juntos eliminar a tb ,pt,tuberculose cura tuberculose doença sério tratamento cura ficar atento sintoma protejar procurar profissional saúde caso ter contato paciente infectar pertença risco ir junto eliminar
1910342574671380852,"Este ano, o tema da campanha global é “Yes! We Can End TB: Commit, Invest, Deliver” (Sim! Nós podemos acabar com a tuberculose: comprometer-se, investir, entregar) – um chamado à ação para que governos, profissionais de saúde e comunidades se comprometam, https://t.co/PKhG0CBwhN","April 10, 2025 at 02:42 PM",este ano o tema da campanha global é “yes we can end tb commit invest deliver sim nós podemos acabar com a tuberculose comprometer se investir entregar – um chamado à ação para que governos profissionais de saúde e comunidades se comprometam ,pt,ano tema campanha global yes can end commit invest deliver poder acabar tuberculose comprometer investir entregar chamado ação governo profissional saúde comunidade comprometar
1910342551032176790,"Junte-se a nós para fortalecer a luta contra a tuberculose! 🔬🫁

O Dia Mundial da TB, 24 de março, reforça a urgência de eliminar a doença infecciosa mais mortal do mundo 🌍🚨. A cada ano, milhões de pessoas são afetadas, mas juntos podemos mudar essa realidade! https://t.co/zJRyD1094A","April 10, 2025 at 02:42 PM",junte se a nós para fortalecer a luta contra a tuberculose o dia mundial da tb  de março reforça a urgência de eliminar a doença infecciosa mais mortal do mundo a cada ano milhões de pessoas são afetadas mas juntos podemos mudar essa realidade ,pt,junte fortalecer luta tuberculose mundial março reforçar urgência eliminar doença infeccioso mortal mundo ano milhão pessoa afetar junto poder mudar realidade
